topic_title,document_title,document_number,document_part_number,document_version,document_revision,document_type,document_lang,document_created_at,document_last_edition,document_last_publication,document_revised_modified,document_link,brand,product_category,product_code,product_series,business,maps_link,breadcrumb,product_name
Strengthening server passwords,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/TeYtzE_Y91nJ7yvKNxiqHA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Strengthening server passwords,ExacqVision Enterprise Manager
Import License,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/D1yfKW_w~XIC~d_~VI03sA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Import License,ExacqVision Enterprise Manager
Software Update,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/uBMIEmmeO~aJL1mKCDyuxA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Software Update,ExacqVision Enterprise Manager
Applying saved configurations to multiple servers,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/d~6ahy3r8RH69WOSnXdLgQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Applying saved configurations to multiple servers,ExacqVision Enterprise Manager
Applying saved configurations,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/gbuOfnpjyJp6Cgwj8cpB9w,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Applying saved configurations,ExacqVision Enterprise Manager
Saving configurations for multiple servers,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/nudOo4V6qV68tqKAm0keHQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Saving configurations for multiple servers,ExacqVision Enterprise Manager
Saving configurations,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/LdyG62GhRnGgRDaaMdNvSg,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details> Saving configurations,ExacqVision Enterprise Manager
Server Details,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/xqqXB5v1coBsmBfAeFDlKw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server Details,ExacqVision Enterprise Manager
Recurrence scheduling,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/F9SI8LrjT6X9SEWlxtmL5g,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Recurrence scheduling,ExacqVision Enterprise Manager
Add Discovered Servers,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/Oi0I2SMCW9~R83SX_nJxRg,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Add Discovered Servers,ExacqVision Enterprise Manager
Add Multiple Servers,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/77fSt5xf2VUGiz9ENlIFBw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Add Multiple Servers,ExacqVision Enterprise Manager
Configuring outbound connections,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/v7BAfJAEuVNod1b4Ca4fsw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Add Server page> Configuring outbound connections,ExacqVision Enterprise Manager
Adding a server,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/~igNQUmw5Irt8ZOb~TuGIw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Add Server page> Adding a server,ExacqVision Enterprise Manager
Add Server page,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/3~mJOSj~UYoK3zqAgQ9kWA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Add Server page,ExacqVision Enterprise Manager
Search and Display Options,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/AmzjVOCBCgfcWgtgL76ZZA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Search and Display Options,ExacqVision Enterprise Manager
Server List,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/8VCHv95OkmjCij_QdsrsyA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Servers> Server List,ExacqVision Enterprise Manager
Available Events,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/cWeAQvd746vv1xcKiRnybQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Reports> Available Events,ExacqVision Enterprise Manager
Filtering the event log,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/u1O4ta1_YEJ2qEswTMLENQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Reports> Event Details> Filtering the event log,ExacqVision Enterprise Manager
Searching the event log,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/IRq6TK1GDq4vlUb~F1Y1Ow,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Reports> Event Details> Searching the event log,ExacqVision Enterprise Manager
Event Details,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/o2y6aMlxHLxCkQEncL_BPQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Reports> Event Details,ExacqVision Enterprise Manager
Event Reports,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/fd_DDJMk2~I5nCvB7Zac0w,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Reports> Event Reports,ExacqVision Enterprise Manager
Alert Reports,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/eMLUzT7ia9W39WVlbV7j~w,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Reports> Alert Reports,ExacqVision Enterprise Manager
Server and camera health indicators,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/jrNcnvn2v6JpgNTwxhEpbg,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Dashboard> Server and camera health indicators,ExacqVision Enterprise Manager
Navigating the Dashboard page,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/LJcsWxa3PnS6ZwOen09N3g,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Dashboard> Navigating the Dashboard page,ExacqVision Enterprise Manager
Dashboard,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/UtfUUvD26Xxouvq66p51Lw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Dashboard,ExacqVision Enterprise Manager
ExacqVision Enterprise Manager interface overview,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/0R2TzoWlj_Rv66l_yxcN4Q,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> ExacqVision Enterprise Manager interface overview,ExacqVision Enterprise Manager
ExacqVision Enterprise Manager quick access toolbar,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/kwMFsYM0WhChBhn4rVSVeA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> ExacqVision Enterprise Manager quick access toolbar,ExacqVision Enterprise Manager
Installation,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/cXjd4RRhDdEFAaV0ZbIGiQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Installation,ExacqVision Enterprise Manager
Hardware/Software Requirements,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/fE0Xuya3NOjNAS4ty34tkw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Hardware/Software Requirements,ExacqVision Enterprise Manager
Introduction,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/8G~kQKvKhkt8jnjvr9Q~UQ,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> Introduction,ExacqVision Enterprise Manager
New in version 20.03,exacqVision Enterprise Manager User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/kysP6o~UocBeh0NahyJ33w/iSMkLjE7xV2LLPlQDwXpsA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/kysP6o~UocBeh0NahyJ33w,exacqVision Enterprise Manager User Manual> New in version 20.03,ExacqVision Enterprise Manager
Performing a timeline search,exacqVision Start User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/pW92lvAAT7pW1DQRCrBG9Q/xuwIDAfwgWdoIPO0vAaPpg,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/pW92lvAAT7pW1DQRCrBG9Q,exacqVision Start User Manual> Search window> Search window overview> Timeline search> Performing a timeline search,exacqVision Start
Timeline search,exacqVision Start User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/pW92lvAAT7pW1DQRCrBG9Q/RDPxhFQlaRwDvTkM7uFUPw,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/pW92lvAAT7pW1DQRCrBG9Q,exacqVision Start User Manual> Search window> Search window overview> Timeline search,exacqVision Start
New in version 20.03,exacqVision Start User Manual,Not Specified,Not Specified,20.03,Not Specified,User Guide,,2020-03-15,2020-03-15,2020-03-16,2020-03-15,/reader/pW92lvAAT7pW1DQRCrBG9Q/C~2w2wHTM~eo_HxSxpmHnA,Exacq,VMS Software,Not Specified,Not Specified,Not Specified,https://johnsoncontrols.fluidtopics.net/api/khub/maps/pW92lvAAT7pW1DQRCrBG9Q,exacqVision Start User Manual> New in version 20.03,exacqVision Start
BCT Installation Guide,BCT Installation Guide,LIT-12011941,Not Specified,13.2,Not Specified,Installation Guide,,2013-10-15,2020-03-16,2020-03-14,2020-03-16,/reader/wfPqo8iG7TbH~yEr8v82aw/root,BCPro,General System Information,Not Specified,Not Specified,Building Automation and Controls,https://johnsoncontrols.fluidtopics.net/api/khub/maps/wfPqo8iG7TbH~yEr8v82aw,,BCPro System
Ceiling Mount Addressable Speaker (S/O) Notification Appliances,Ceiling Mount Addressable Speaker (S/O) Notification Appliances,AC49SOC-0001,Not Specified,Not Specified,7,Datasheet,,2020-03-16,2020-03-16,2020-03-16,2020-03-16,/viewer/document/~BDZcEU1NR1EGr3Ze8n_0A,Autocall,"Sensors and Initiating Devices, TrueAlert ES Addressable Speaker",Not Specified,Not Specified,Not Specified,None,,Ceiling Mount Addressable Speaker Notification Appliance
Ceiling Mount Addressable Speaker (S/O) Notification Appliances,Ceiling Mount Addressable Speaker (S/O) Notification Appliances,S49SOC-0001,Not Specified,Not Specified,7,Datasheet,,2020-03-16,2020-03-16,2020-03-16,2020-03-16,/viewer/document/2TvVGThPD1iDk7dZFh9Mqg,Simplex,Sensors and Initiating Devices,"49WG-SOCR-O, 49SOC-CRFIRE, 49SOC-RALT-O, 49SO-APPLC-O-BA, 49SOC-CRS-O, 49SOC-CR-O, 49SOC-CK, 49SO-APPLC-BA, 49SOC-CWFIRE, 579-1240, 49SOC-CW, 49SOC-CK-O, 49SOC-CWS-O, 49WG-SOCR, 49SOC-CWALT, 49SOC-CWFIRE-O, 49WPBB-SOCR, 579-1203, 579-1241, 49SOC-CRFIRE-O, 49SOC-CR, 49SOC-CRALT, 49SOC-CW-O, 49WPBB-SOCW, 49SOC-CWS, 49HF-APPLC, 49SOC-CWALT-O, 49HF-APPLC-BA, 49SOC-CRS, 49SO-APPLC-O, 49SO-APPLC",Not Specified,Not Specified,None,,Ceiling Mount Addressable Speaker Notification Appliance
MS/TP Communications Bus for the BCPro System Technical Bulletin,MS/TP Communications Bus for the BCPro System Technical Bulletin,LIT-12011908,Not Specified,4.0,Not Specified,Technical Bulletin,,2018-12-17,2020-03-16,2020-03-16,2020-03-16,/reader/tYumkboWc9mtlIaKabcKPQ/root,BCPro,General System Information,Not Specified,Not Specified,Building Automation and Controls,https://johnsoncontrols.fluidtopics.net/api/khub/maps/tYumkboWc9mtlIaKabcKPQ,,BCPro System
Wall Mount Addressable Speaker (S/O) Notification Appliances,Wall Mount Addressable Speaker (S/O) Notification Appliances,AC49SOW-0001,Not Specified,Not Specified,6,Datasheet,,2020-03-16,2020-03-16,2020-03-16,2020-03-16,/viewer/document/RSEXtypiMc6QshBKULGoOQ,Autocall,"Sensors and Initiating Devices, TrueAlert ES Addressable Speaker",Not Specified,Not Specified,Not Specified,None,,Wall Mount Addressable Speaker Notification Appliance
Wall Mount Addressable Speaker (S/O) Notification Appliances,Wall Mount Addressable Speaker (S/O) Notification Appliances,S49SOW-0001,Not Specified,Not Specified,6,Datasheet,,2020-03-16,2020-03-16,2020-03-16,2020-03-16,/viewer/document/HE_zLLDlYERlNgyJnO2Pww,Simplex,Sensors and Initiating Devices,"49SOC-WWS, 579-1239, 49SOC-WRBLANK-O, 49SOC-WRFEU, 579-1237, 49SOC-WWFEU-O, 49WGBB-SOWR-O, 49SOC-WRBA, 49SOC-WWBLANK, 49SOC-WRBA-O, 49SOC-WWS-O, 49SO-APPLW, 49SOC-WRS, 49SOC-WRBLANK, 49SO-APPLW-O-BA, 579-1190, 49SOC-WWBF-O, 49SOC-WRALT, 49SO-APPLW-BA, 49MP-SOWR, 49HF-APPLW-BA, 49SOC-WWFEU, 49SOC-WWFIRE, 49SOC-WWFIRE-O, 49WG-SOWR, 49SOC-WRBC-O, 49SOC-WWBLANK-O, 49SOC-WWBC-O, 49SOC-WWBA, 49SOC-WWALT, 49WPBB-SOWR, 49SOC-WWBA-O, 49SOC-WRFIRE-O, 49SOC-WRFIRE, 49SOC-WRBF-O, 49MP-SOWW, 49HF-APPLW, 49SOC-WRALT-O, 49SOC-WWALT-O, 49SOC-WWBF, 49WPBB-SOWW, 579-1193, 49SOC-WRBF, 49SO-APPLW-O, 49SOC-WWBC, 49SOC-WRS-O, 49SOC-WRBC, 49SOC-WRFEU-O",Not Specified,Not Specified,None,,Wall Mount Addressable Speaker Notification Appliance
