title,created_at,breadcrumb,link,metadata
Assigning Secondary Access Levels (Global/KT-NCC Only),2018-06-29,EntraPass hattrix Administration Guide> Users> Cardholder Access Levels Assignation> Assigning Secondary Access Levels (Global/KT-NCC Only),/reader/ZNg2V5azsUqxlTL1F8lG5g/l2_PtJxbok7N_mhIKlvPJQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Setting Up Continuous Input Supervision,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Inputs> Setting Up Continuous Input Supervision,/reader/ZNg2V5azsUqxlTL1F8lG5g/HlJjqaa2ykdDq8tnQg6Ucw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Starting a Guard Tour,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Guard Tours> Starting a Guard Tour,/reader/ZNg2V5azsUqxlTL1F8lG5g/Kj6Ow6kFoCq3n_uvDl948g,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Manual Operations on Guard Tours,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Guard Tours,/reader/ZNg2V5azsUqxlTL1F8lG5g/fPB2dNLPJeeQg7k57u86YQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Forcing a Firmware Reload,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Gateway> Forcing a Firmware Reload,/reader/ZNg2V5azsUqxlTL1F8lG5g/gsXygROJDMgJaMIoK535Mw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Broadcasting,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Gateway> Broadcasting,/reader/ZNg2V5azsUqxlTL1F8lG5g/EwH7eggGib6Tnms_WbWTpQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Updating Physical Components,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Gateway> Updating Physical Components,/reader/ZNg2V5azsUqxlTL1F8lG5g/31MoxTktK8ZzxdH~7Ff8dA,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Manually Resetting a Reader Power,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Controllers> Manually Resetting a Reader Power,/reader/ZNg2V5azsUqxlTL1F8lG5g/jzzXQGcugvOCD3UKtr96Vw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card Location,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Areas> Card Location,/reader/ZNg2V5azsUqxlTL1F8lG5g/7SubPjCXXQ2nq9JlAJAUcg,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Manual Operations on Areas,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Areas,/reader/ZNg2V5azsUqxlTL1F8lG5g/SyE9h2CdVoFI02Gr_UtFBQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Modifying the Alarm System Postponement Delay Manually,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Alarm Systems> Modifying the Alarm System Postponement Delay Manually,/reader/ZNg2V5azsUqxlTL1F8lG5g/x3r0BdmYceEyjcZ7sVtJ~A,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Disarming an Alarm System Manually,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Alarm Systems> Disarming an Alarm System Manually,/reader/ZNg2V5azsUqxlTL1F8lG5g/cNHyWoD9jJG_yeiglbi5aQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Arming an Alarm System Manually,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Alarm Systems> Arming an Alarm System Manually,/reader/ZNg2V5azsUqxlTL1F8lG5g/x564a7Wix1yTKYnP2bjTLw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Performing Manual Operations on an Alarm System,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Alarm Systems> Performing Manual Operations on an Alarm System,/reader/ZNg2V5azsUqxlTL1F8lG5g/vxs7roF1OhUZcWwYteNOew,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Manual Operations on Alarm Systems,2018-06-29,EntraPass hattrix Administration Guide> Operation> Manual Operations on Alarm Systems,/reader/ZNg2V5azsUqxlTL1F8lG5g/plIIWHMms6uITJuq9hSr_Q,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Monitoring an Area Group for Muster Reporting,2018-06-29,EntraPass hattrix Administration Guide> Desktops> Graphic Desktop> Monitoring an Area Group for Muster Reporting,/reader/ZNg2V5azsUqxlTL1F8lG5g/KE9Al0PaGoynB0dWfChPmQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Muster Reporting for Parking and Emergency Management,2018-06-29,EntraPass hattrix Administration Guide> Introduction> EntraPass Main Features> Muster Reporting for Parking and Emergency Management,/reader/ZNg2V5azsUqxlTL1F8lG5g/gCKiWAWw6U9Qj2TmQmLfYQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Partitioning Alarm System,2018-06-29,EntraPass hattrix Administration Guide> Introduction> EntraPass Main Features> Partitioning Alarm System,/reader/ZNg2V5azsUqxlTL1F8lG5g/R93U0k3huf~tBqyR8uoVHg,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Redundant Gateway,2018-06-29,EntraPass hattrix Administration Guide> Introduction> EntraPass Main Features> Redundant Gateway,/reader/ZNg2V5azsUqxlTL1F8lG5g/8~_vVVmLoIMpH_oqQq~cQQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Dual Gateways Option,2018-06-29,EntraPass hattrix Administration Guide> Introduction> EntraPass Main Features> Dual Gateways Option,/reader/ZNg2V5azsUqxlTL1F8lG5g/kB5QiNFKqE9RsGpZ3YxRLQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
KT-NCC Controller and Gateway,2018-06-29,EntraPass hattrix Administration Guide> Introduction> EntraPass Main Features> KT-NCC Controller and Gateway,/reader/ZNg2V5azsUqxlTL1F8lG5g/b8MtqZ_Bs~gE3C7PitkBUw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
What is the purpose of a secondary access level?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> What is the purpose of a secondary access level?,/reader/ZNg2V5azsUqxlTL1F8lG5g/wwzCmq3NwjmUvkRIV8DqVg,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
What is a Global Gateway?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> What is a Global Gateway?,/reader/ZNg2V5azsUqxlTL1F8lG5g/mr2PyprW3E3IP8mHxVoa3Q,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
What happens to my Global functions if the controllers are disconnected from the Global gateway?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> What happens to my Global functions if the controllers are disconnected from the Global gateway?,/reader/ZNg2V5azsUqxlTL1F8lG5g/HUMJ~xxCRutqks34MnerNQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
What is the purpose of a Visitor Card vs a Day Pass?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> What is the purpose of a Visitor Card vs a Day Pass?,/reader/ZNg2V5azsUqxlTL1F8lG5g/276XKLYoThv89UTheaLghg,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
"What is the difference between three unlock conditions via inputs: Latch, Follow and Access?",2018-06-29,"EntraPass hattrix Administration Guide> FAQ> What is the difference between three unlock conditions via inputs: Latch, Follow and Access?",/reader/ZNg2V5azsUqxlTL1F8lG5g/X4phWrUQQGMr4GuZnjMrPw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
What is the difference between anti-passback on Global gateway KT-NCC and Multisite gateway?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> What is the difference between anti-passback on Global gateway KT-NCC and Multisite gateway?,/reader/ZNg2V5azsUqxlTL1F8lG5g/bHtzA4kuKI7JUOg8Oe0CkA,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
"What is the difference between Global, KT-NCC and Multisite gateway?",2018-06-29,"EntraPass hattrix Administration Guide> FAQ> What is the difference between Global, KT-NCC and Multisite gateway?",/reader/ZNg2V5azsUqxlTL1F8lG5g/5rOuJkXwF1bLMufPxWfjvw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
How is Muster report different from Rollcall Report?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> How is Muster report different from Rollcall Report?,/reader/ZNg2V5azsUqxlTL1F8lG5g/8APeryTeIaemxvFWhkrMWg,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
How many secondary access levels can be stored on the KT-400 on stand-alone mode?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> How many secondary access levels can be stored on the KT-400 on stand-alone mode?,/reader/ZNg2V5azsUqxlTL1F8lG5g/yTFkYSsc1WGgVBEiulKAPw,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Does the KT-NCC connect to the EntraPass Server?,2018-06-29,EntraPass hattrix Administration Guide> FAQ> Does the KT-NCC connect to the EntraPass Server?,/reader/ZNg2V5azsUqxlTL1F8lG5g/1LLarPl3NbETXsJH9IuQSQ,"Brand: Kantech,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Call Home,2018-06-29,EntraPass hattrix Administration Guide> Options> System Parameters Configuration> Server Parameters> Call Home,/reader/ZNg2V5azsUqxlTL1F8lG5g/RC4m4cZWR~ItrqNmJUWwgw,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Badge Printer,2018-06-29,EntraPass hattrix Administration Guide> Options> Credentials Parameters> Badge Printer,/reader/ZNg2V5azsUqxlTL1F8lG5g/7yFDMi7WGalY5Kd~FYqzcg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Badge Printer,2018-06-29,EntraPass hattrix Administration Guide> Options> Badge Printer,/reader/ZNg2V5azsUqxlTL1F8lG5g/rsxF362lPK2ALiSJyYLkvg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Selecting an Account Manager,2018-06-29,EntraPass hattrix Administration Guide> System> Workspace Definition> Selecting an Account Manager,/reader/ZNg2V5azsUqxlTL1F8lG5g/_sWjJYFoSWIl5ivNyhxYhg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Selecting Accounts,2018-06-29,EntraPass hattrix Administration Guide> System> Workspace Definition> Selecting Accounts,/reader/ZNg2V5azsUqxlTL1F8lG5g/8VumbRBGcpHnhkwJe_9seQ,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Credential E-mail Notification,2018-06-29,EntraPass hattrix Administration Guide> System> Creating or Editing an Operator> Credential E-mail Notification,/reader/ZNg2V5azsUqxlTL1F8lG5g/SkaQtbZK2vhmScSlBFt9tw,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Creating or Editing a Field Technician,2018-06-29,EntraPass hattrix Administration Guide> System> Creating or Editing a Field Technician,/reader/ZNg2V5azsUqxlTL1F8lG5g/5Achn_9DQ11Ltd7elgWm6g,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Switching Accounts and Login,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Switching Accounts and Login,/reader/ZNg2V5azsUqxlTL1F8lG5g/UezqkX8OFojQqvf5kgNZ5Q,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Card credentials,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Card credentials,/reader/ZNg2V5azsUqxlTL1F8lG5g/bCwsM1N0gWlENMz6l66l8g,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Badging Credential,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Badging Credential,/reader/ZNg2V5azsUqxlTL1F8lG5g/LfrCYJw9lL~xU7VpujKSCg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Switching an account,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account type and status> Switching an account,/reader/ZNg2V5azsUqxlTL1F8lG5g/wki0zgqeYcoxrlShKb4Daw,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Viewing accounts status,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account type and status> Viewing accounts status,/reader/ZNg2V5azsUqxlTL1F8lG5g/1Zlc8hij8HDsNmv3N0LAtQ,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Viewing account statistics,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account type and status> Viewing account statistics,/reader/ZNg2V5azsUqxlTL1F8lG5g/GhWHaf2oB1AUEpPlJjtYbg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Configuring the default state for a new account,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account type and status> Configuring the default state for a new account,/reader/ZNg2V5azsUqxlTL1F8lG5g/SBCHjNyB4yFr7Wb2hCStRg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Configuring an account,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account type and status> Configuring an account,/reader/ZNg2V5azsUqxlTL1F8lG5g/OMnRgYsmbftG1bOcxwKqGg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Account type and status,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account type and status,/reader/ZNg2V5azsUqxlTL1F8lG5g/aHv94XZ2MTaPMr_bp2tU9Q,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Account Status,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Status,/reader/ZNg2V5azsUqxlTL1F8lG5g/uvLyFw4eSTuHwYX3i4vfpg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
System Gateway and Site,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> Account Configuration> System Gateway and Site,/reader/ZNg2V5azsUqxlTL1F8lG5g/rpTedvNfnfPNtJiM0E5cKA,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Account Gateway and Site,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> Account Configuration> Account Gateway and Site,/reader/ZNg2V5azsUqxlTL1F8lG5g/hn4zYaYbVDZ00c4rdi0Efg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Shipping Address,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> Account Configuration> Shipping Address,/reader/ZNg2V5azsUqxlTL1F8lG5g/gWndyAcjPxq2s6uC~PNTxQ,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Badging Credential,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> Account Configuration> Badging Credential,/reader/ZNg2V5azsUqxlTL1F8lG5g/djvQQ9M~XJUVfGIWwEW5Eg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Miscellaneous,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> Account Configuration> Miscellaneous,/reader/ZNg2V5azsUqxlTL1F8lG5g/D7ZwuHAPLYfmaObpcHLVJA,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Account Configuration,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> Account Configuration,/reader/ZNg2V5azsUqxlTL1F8lG5g/ez7jVyEJiv8VVGd1oddvtg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Move account between account managers,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> The Accounts Toolbar> Move account between account managers,/reader/ZNg2V5azsUqxlTL1F8lG5g/KVzfR3FyDv8IxP0BrlN3ng,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Deleting an Account,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> The Accounts Toolbar> Deleting an Account,/reader/ZNg2V5azsUqxlTL1F8lG5g/CKCtM5ZAPKJxR_I38QzQXQ,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Create a New Account,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> The Accounts Toolbar> Create a New Account,/reader/ZNg2V5azsUqxlTL1F8lG5g/dt~vJu~EL7sXhQQkouG2rA,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
The Accounts Toolbar,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management> The Accounts Toolbar,/reader/ZNg2V5azsUqxlTL1F8lG5g/hjxgvcIQEgtXZWfM3dvtHA,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
Account Management,2018-06-29,EntraPass hattrix Administration Guide> Accounts> Account Management,/reader/ZNg2V5azsUqxlTL1F8lG5g/rSQyoreAs5oO419UGbKezg,"Brand: Kantech,Category: Security Services | Software,Product: EntraPass,Version: 7.50,Document Type: Administration Guide"
